posicao,apelido,data,texto,idioma,pais,latitude,longitude,sigla,lugar,resumo
97,vscaue,2020-04-09 21:32:02,"qual a relação entre friends, covid-19, boas ações e mercado de consumo?

no artigo de hoje da cauê vieira advocacy… https://t.co/njjuwceahu",pt,brazil,-51.19929853,-30.02812975,BR,porto alegre
98,henriquebonetto,2020-04-13 12:45:04,"em “época” de #coronavírus #covid19 ... como vai a imunidade de vocês? cuidem-se. reforcem a imunidade, comecem — o… https://t.co/vnl29xeax8",pt,brazil,-51.16009398,-30.02056731,BR,porto alegre
99,helohofmeister,2020-04-13 15:12:06,se você pudesse ver o vírus ainda assim quereria sair à rua?? #fiqueemcasa #covid19 #novocoronavirus… https://t.co/ptkdfmkihy,pt,brazil,-43.1975,-22.908,BR,rio de janeiro
100,rod_bolsonaro,2020-04-13 21:19:50,corona malvadão? 🇧🇷🦇🦠🐉🇨🇳🐲🚩🏳️‍🌈🇺🇳🇪🇺🏴‍☠️ #covid #covid19 #corona #coronga #pico #curva #russia #china #cuba #pt #psdb… https://t.co/3cknvjugg0,pt,brazil,-43.8636,-16.7322,BR,montes claros
101,giancarboni,2020-04-14 14:12:36,"devido a pandemia do covid-19, qual é o seu #lookdodia by corona, seguifãs? 😷
.
.
.
.
.
#corona #coronavirus… https://t.co/jtjuhw4jlx",pt,brazil,-51.2208,-30.0291,BR,porto alegre
102,rumansano,2020-04-15 22:46:24,"parem de ter coronavirus eu preciso sair ✋🤚🤚🤚🤚
carnaval pq me abandonaste???????? em bloco do caixão ouro preto mg https://t.co/pqb6i9tjwm",pt,brazil,-43.50648659,-20.38798545,BR,ouro preto
103,henriquebonetto,2020-04-16 13:35:41,"em “época” de #coronavírus #covid19 ... como vai a imunidade de vocês? cuidem-se. reforcem a imunidade, comecem — o… https://t.co/qqhruo3yo8",pt,brazil,-51.16009398,-30.02056731,BR,porto alegre
104,luanatozato,2020-04-16 17:28:39,"como que vc tá enfrentando o confinamento?

#coronavirus #coronavírus #covi̇d19 #iorestoacasa #fiqueemcasa… https://t.co/dhtgowqzmh",pt,italy,12.0,43.0,IT,città della pieve
105,frederi48808358,2020-04-16 18:13:15,"para qual direção?  depois do covid-19

reflexão: seja qual for a sua decisão,  lembre-se que o mundo não será mais… https://t.co/hydukp3csh",pt,brazil,-46.6333,-23.55,BR,sao paulo
106,brunnobarranco,2020-04-16 18:27:02,"qual o seu papel na luta contra o covid-19?
o seu eu não sei, mas eu resolvi aceitar o convite parar ser mentor no… https://t.co/kjqwvrtzxc",pt,brazil,-46.6333,-23.55,BR,sao paulo
107,angelo_persona,2020-04-16 19:29:12,alguém disse coxinha?! #chelseaexpress #angelopersona #deliveroo #keyworker #london #quarentine #covid #covid19… https://t.co/ivc7t3uldm,pt,united kingdom,-0.1094,51.5141,GB,city of london
